,date,perpetual,future,basis,annual_basis,fear,Volatility,Unnamed: 0,Date,fundingRate,accumulation_funding_rate
172,2021-09-01,48704.5,48940.2666666667,0.484075735643858,7.68207145695688,71,7.84465147998261,387,2021-09-01,0.0003,0.006475119999999999
173,2021-09-02,49395.7,49624.7,0.463603107153052,7.69159700503927,74,6.66268756631475,388,2021-09-02,0.00056188,0.006175119999999999
174,2021-09-03,49865.0333333333,50127.0333333333,0.525418279074664,9.13227008867868,74,7.36113180208575,389,2021-09-03,0.00055637,0.00561324
175,2021-09-04,49887.8666666667,50100.8666666667,0.426957523405825,7.7919748021563,72,5.14448830799952,390,2021-09-04,0.0003,0.00505687
176,2021-09-05,51750.9666666667,52049.3666666667,0.576607586718162,11.0769352185331,73,5.86509883809311,391,2021-09-05,0.00064409,0.004756870000000001
177,2021-09-06,52596.6666666667,52898.1333333333,0.57316686735536,11.622550365817,79,4.44643223538135,392,2021-09-06,0.00053034,0.004112780000000001
178,2021-09-07,46830.1666666667,46950.6666666667,0.257312772037967,5.52465657610929,79,26.020917238742,393,2021-09-07,0.0003751,0.0035824399999999997
179,2021-09-08,46229.0,46309.5666666667,0.174277329526213,3.97570157981673,47,10.3050773584341,394,2021-09-08,0.00016896,0.00320734
180,2021-09-09,46443.6666666667,46495.0,0.11052816673964,2.6895187239979,45,6.54249193077522,395,2021-09-09,0.00012352,0.00303838
181,2021-09-10,44660.1666666667,44729.2333333333,0.15464937061738,4.03193001966741,46,7.71699484225061,396,2021-09-10,0.0003,0.0029148599999999996
182,2021-09-11,45123.4,45196.9333333333,0.162960533411324,4.57543036116411,31,5.24023965003926,397,2021-09-11,0.0003,0.0026148599999999997
183,2021-09-12,46094.0666666667,46168.8666666667,0.162276851250581,4.93592089220517,32,7.92543269680642,398,2021-09-12,0.0003,0.0023148599999999997
184,2021-09-13,44954.6,45029.4,0.166390091336599,5.52112575798716,44,14.9447106124725,399,2021-09-13,0.00029302,0.00201486
185,2021-09-14,47086.1,47172.9,0.184343150101629,6.72852497870944,30,5.36778631593711,400,2021-09-14,0.0003,0.0017218399999999997
186,2021-09-15,48196.4666666667,48278.4333333333,0.170067791968138,6.89719378537451,49,4.16947679305601,401,2021-09-15,0.00010521,0.0014218399999999997
187,2021-09-16,47752.2,47819.2666666667,0.140447281312009,6.40790720986039,53,7.34263067744847,402,2021-09-16,0.0003,0.00131663
188,2021-09-17,47168.0333333333,47193.0,0.052931328491543,2.75999069991617,48,4.88641886752758,403,2021-09-17,0.00023562,0.0010166300000000001
