time,perpetual,future,high.x,low.x,close.x,volume.x,volCcy,date.x,X.y,open.y,high.y,low.y,close.y,volume.y,currency_volume,price,date.y,basis,value
2021-02-21 12:00:00,6843,57276.3,57441,56600,56890.9,439.56539086,25100719.06757112,2021-02-21 12:00:00,1161,59252.1,59441.4,58400.8,58763.5,58821,588.21,58868.56666666667,2021-02-21 12:00:00,737.0056992547129,737.0056992547129
2021-02-21 13:00:00,6842,56896.2,57216.7,56896.2,57161.4,204.33617182,11667757.50221745,2021-02-21 13:00:00,1160,58764.1,59181.6,58764.1,59114.1,31498,314.98,59019.93333333333,2021-02-21 13:00:00,731.5726395790704,731.5726395790704
2021-02-21 14:00:00,6841,57161.3,57457.3,56781.4,57387.1,325.42116026,18612629.66413724,2021-02-21 14:00:00,1159,59128.3,59474.8,58687,59426.4,56441,564.41,59196.06666666667,2021-02-21 14:00:00,735.5693612045023,735.5693612045023
2021-02-21 15:00:00,6840,57387.1,57555.8,57167.3,57321.3,257.66735248,14782114.40461111,2021-02-21 15:00:00,1158,59415.3,59589.7,59110.4,59286.6,29539,295.39,59328.9,2021-02-21 15:00:00,738.9926900584795,738.9926900584795
2021-02-21 16:00:00,6839,57321.4,57777.5,57004.6,57717.1,321.97509028,18479423.85652994,2021-02-21 16:00:00,1157,59292.4,59846.4,58883.5,59782,43316,433.16,59503.96666666667,2021-02-21 16:00:00,738.1547009796753,738.1547009796753
2021-02-21 17:00:00,6838,57717,57735.1,57338.4,57486.4,216.18782614,12442870.53829832,2021-02-21 17:00:00,1156,59770.6,59770.6,59350.8,59504.1,33613,336.13,59541.833333333336,2021-02-21 17:00:00,744.0625914009944,744.0625914009944
2021-02-21 18:00:00,6837,57489.5,58263.5,57333,58156,337.6856623,19533404.70135535,2021-02-21 18:00:00,1155,59503.8,60246.6,59309,60121.6,51741,517.41,59892.4,2021-02-21 18:00:00,740.8585636975282,740.8585636975282
2021-02-21 19:00:00,6836,58165.4,58318,57904.2,58056.9,204.93374767,11914112.70214048,2021-02-21 19:00:00,1154,60140.8,60245.8,59821.7,59971.5,41329,413.29,60013,2021-02-21 19:00:00,750.8689291983617,750.8689291983617
2021-02-21 20:00:00,6835,58056.9,58218.8,57450.6,57652.6,214.59484444,12415531.97877755,2021-02-21 20:00:00,1153,59968,60143.9,59252.4,59509.1,35753,357.53,59635.13333333333,2021-02-21 20:00:00,749.4059985369422,749.4059985369422
2021-02-21 21:00:00,6834,57654.1,57889.2,57166.5,57289.8,275.74782427,15859572.44676307,2021-02-21 21:00:00,1152,59509.9,59776.3,58900,59022.5,59350,593.5,59232.93333333333,2021-02-21 21:00:00,743.6362306116476,743.6362306116476
2021-02-21 22:00:00,6833,57285.3,57578.4,56893.1,57313.2,456.64732688,26091085.62099354,2021-02-21 22:00:00,1151,59021.9,59426.3,58675.9,59084.8,58167,581.67,59062.333333333336,2021-02-21 22:00:00,738.3623591394703,738.3623591394703
2021-02-21 23:00:00,6832,57313.1,57580.8,57069.7,57407.7,236.83374046,13592528.20393198,2021-02-21 23:00:00,1150,59102.6,59365.8,58879.1,59198.7,30488,304.88,59147.86666666666,2021-02-21 23:00:00,738.8919789227166,738.8919789227166
2021-02-22 00:00:00,6831,57407.6,57513.8,56100,56184.1,880.75038926,49892216.75792628,2021-02-22 00:00:00,1149,59194.1,59322.7,57664,57686.6,109837,1098.37,58224.43333333333,2021-02-22 00:00:00,740.3981847460108,740.3981847460108
2021-02-22 01:00:00,6830,56190.7,56989.3,56000,56850,513.43188129,29060732.02771531,2021-02-22 01:00:00,1148,57689.6,58649.6,57471.9,58474.3,68214,682.14,58198.6,2021-02-22 01:00:00,722.7042459736456,722.7042459736456
2021-02-22 02:00:00,6829,56849.9,57275,56200,56850.1,597.31252859,33897907.64267512,2021-02-22 02:00:00,1147,58462.3,59040.9,58026.8,58528.1,83325,833.25,58531.93333333334,2021-02-22 02:00:00,732.4776687655586,732.4776687655586
2021-02-22 03:00:00,6828,56850,57088.1,55788.4,55875.1,525.66692373,29585071.54356311,2021-02-22 03:00:00,1146,58522,58773.7,57306.1,57451.7,107134,1071.34,57843.833333333336,2021-02-22 03:00:00,732.6010544815466,732.6010544815466
2021-02-22 04:00:00,6827,55870,56250,55050,55770,859.67395434,47834221.09021917,2021-02-22 04:00:00,1145,57448.6,57662.4,56454.8,57335.6,132857,1328.57,57150.93333333334,2021-02-22 04:00:00,718.3682437380987,718.3682437380987
2021-02-22 05:00:00,6826,55766.2,56333.1,55299.9,55787.5,538.1866482,30067752.558497,2021-02-22 05:00:00,1144,57317.1,57950,57300,57489.2,82049,820.49,57579.73333333334,2021-02-22 05:00:00,716.9674772927043,716.9674772927043
2021-02-22 06:00:00,6825,55790.8,56332.8,55758.1,55970.7,365.09242859,20490719.37149377,2021-02-22 06:00:00,1143,57498.8,58000,57300,57574.3,53261,532.61,57624.76666666666,2021-02-22 06:00:00,717.447619047619,717.447619047619
2021-02-22 07:00:00,6824,55964,56528.3,55633,56413.3,446.60638983,25065427.62060409,2021-02-22 07:00:00,1142,57573,58170.9,57248.5,58051.2,64405,644.05,57823.533333333326,2021-02-22 07:00:00,720.10550996483,720.10550996483
2021-02-22 08:00:00,6823,56413.3,56600,55369.3,55458.5,469.7087978,26276767.89140026,2021-02-22 08:00:00,1141,58057.7,58238.6,56920.1,57011.8,80617,806.17,57390.166666666664,2021-02-22 08:00:00,726.8107870438224,726.8107870438224
2021-02-22 09:00:00,6822,55458.4,55781.6,54382.3,54760,736.26159013,40621359.2428441,2021-02-22 09:00:00,1140,56998.8,57373.9,56017.3,56407,120348,1203.48,56599.4,2021-02-22 09:00:00,712.9346232776312,712.9346232776312
2021-02-22 10:00:00,6821,54760,55100,53521.6,54861.4,1038.87550183,56497045.45265026,2021-02-22 10:00:00,1139,56407,56776.4,55160.3,56501.6,216081,2160.81,56146.100000000006,2021-02-22 10:00:00,702.8148365342325,702.8148365342325
2021-02-22 11:00:00,6820,54857.4,55250,54423.9,54530.9,460.75727942,25287847.27512685,2021-02-22 11:00:00,1138,56510,56897.3,56025.4,56275.3,80212,802.12,56399.333333333336,2021-02-22 11:00:00,704.3607038123167,704.3607038123167
2021-02-22 12:00:00,6819,54541.4,54668.6,52655.7,53800,1512.79404419,80988263.76226494,2021-02-22 12:00:00,1137,56296.8,56403.9,54235.7,55617.3,271374,2713.74,55418.966666666674,2021-02-22 12:00:00,699.844551987095,699.844551987095
2021-02-22 13:00:00,6818,53800,54056.4,52057,52095.5,1102.11664085,58423366.4509925,2021-02-22 13:00:00,1136,55630.6,55863.7,53808.3,53883.4,195956,1959.56,54518.46666666667,2021-02-22 13:00:00,689.0877090055735,689.0877090055735
2021-02-22 14:00:00,6817,52090,53571.6,47668,53419.3,5339.87882632,271692908.395859,2021-02-22 14:00:00,1135,53882.3,54747,48603.7,54618.4,1150426,11504.26,52656.36666666667,2021-02-22 14:00:00,664.1191139797564,664.1191139797564
2021-02-22 15:00:00,6816,53419.2,53927.1,52680,53231.9,1426.67531512,76098445.76304321,2021-02-22 15:00:00,1134,54605.8,55118,53779.9,54421.9,300506,3005.06,54439.93333333333,2021-02-22 15:00:00,683.7323943661971,683.7323943661971
2021-02-22 16:00:00,6815,53237.5,53830.2,52766,53163.9,505.71871401,26987716.8264564,2021-02-22 16:00:00,1133,54418.1,55114,54026.7,54385.4,153385,1533.85,54508.700000000004,2021-02-22 16:00:00,681.1812179016874,681.1812179016874
2021-02-22 17:00:00,6814,53181.9,53285,51987.9,52103,467.01558165,24595357.48530952,2021-02-22 17:00:00,1132,54383.8,54480.1,53300.1,53373.7,147956,1479.56,53717.96666666667,2021-02-22 17:00:00,680.4798943351923,680.4798943351923
2021-02-22 18:00:00,6813,52096,53484,51630,53231.4,569.46242969,29890212.56178283,2021-02-22 18:00:00,1131,53394.7,54847.9,52935.7,54551.1,153214,1532.14,54111.56666666667,2021-02-22 18:00:00,664.6558050785263,664.6558050785263
2021-02-22 19:00:00,6812,53231.4,53738.2,52956.1,53585.2,199.59217334,10668178.33552141,2021-02-22 19:00:00,1130,54552.1,55036.9,54302.1,54766.1,85115,851.15,54701.700000000004,2021-02-22 19:00:00,681.4357017028773,681.4357017028773
2021-02-22 20:00:00,6811,53585.1,54366.5,53451.5,53784.7,370.85189396,20054759.08153161,2021-02-22 20:00:00,1129,54762.3,55499,54655,54865.4,87378,873.78,55006.46666666667,2021-02-22 20:00:00,686.7435031566583,686.7435031566583
2021-02-22 21:00:00,6810,53798,54870,53685.1,54870,223.69364205,12162448.1276293,2021-02-22 21:00:00,1128,54879,55944,54758.9,55941.5,61204,612.04,55548.13333333333,2021-02-22 21:00:00,689.9853157121879,689.9853157121879
2021-02-22 22:00:00,6809,54870,54982.1,53800.7,54074.7,258.71666807,14054992.72877349,2021-02-22 22:00:00,1127,55944,56082.3,54939.3,55189.6,90560,905.6,55403.73333333334,2021-02-22 22:00:00,705.8452048758995,705.8452048758995
2021-02-22 23:00:00,6808,54074.1,54358.6,53284.9,54092.2,486.17049378,26159577.49023409,2021-02-22 23:00:00,1126,55181.3,55526.4,54388,55263.4,96197,961.97,55059.26666666666,2021-02-22 23:00:00,694.2729142185664,694.2729142185664
2021-02-23 00:00:00,6807,54086.1,54199.3,53067,53422.8,715.86212362,38302070.1009346,2021-02-23 00:00:00,1125,55257.3,55378.1,54182.4,54505.6,94462,944.62,54688.700000000004,2021-02-23 00:00:00,694.5658880564124,694.5658880564124
2021-02-23 01:00:00,6806,53425.5,53919.6,52278.3,52536.2,610.50237937,32339436.69883437,2021-02-23 01:00:00,1124,54514.8,55042,53367.5,53639.7,102237,1022.37,54016.4,2021-02-23 01:00:00,684.9764913311784,684.9764913311784
2021-02-23 02:00:00,6805,52536.3,52888.9,50900,51215.3,1007.4812611,52312720.33354378,2021-02-23 02:00:00,1123,53651.8,54031.5,52190.9,52514.6,186424,1864.24,52912.333333333336,2021-02-23 02:00:00,672.0249816311537,672.0249816311537
2021-02-23 03:00:00,6804,51215.4,52491.6,51166.4,51887.1,789.43532975,40963809.51322412,2021-02-23 03:00:00,1122,52525.7,53827.3,52444.5,53190.1,178267,1782.67,53153.96666666667,2021-02-23 03:00:00,652.7248677248677,652.7248677248677
2021-02-23 04:00:00,6803,51885.2,52319.6,49609.7,50758.9,1651.92969342,83900233.25531952,2021-02-23 04:00:00,1121,53174.8,53652.3,50804,52050,239097,2390.97,52168.76666666666,2021-02-23 04:00:00,662.681170072027,662.681170072027
2021-02-23 05:00:00,6802,50758.9,50758.9,48623,49974.2,2165.66571828,107569580.75347835,2021-02-23 05:00:00,1120,52058.6,52099.3,48211.2,51304.5,445359,4453.59,50538.333333333336,2021-02-23 05:00:00,646.2349309026757,646.2349309026757
2021-02-23 06:00:00,6801,49974.1,51239.2,49407.3,49542.3,1260.51127637,63446046.77175443,2021-02-23 06:00:00,1119,51290.1,52608.3,50694.5,50880,171789,1717.89,51394.26666666666,2021-02-23 06:00:00,634.8051757094544,634.8051757094544
2021-02-23 07:00:00,6800,49545.5,50550.4,49348.5,49648.5,840.79157475,41993284.48666523,2021-02-23 07:00:00,1118,50880,51864.9,50700.1,50942.4,158090,1580.9,51169.13333333333,2021-02-23 07:00:00,628.6102941176471,628.6102941176471
2021-02-23 08:00:00,6799,49646.6,50009.9,46559.4,46565,3395.40383578,163680989.82718626,2021-02-23 08:00:00,1117,50923.2,51279.8,47713.7,47727.3,592633,5926.33,48906.93333333333,2021-02-23 08:00:00,630.2044418296808,630.2044418296808
2021-02-23 09:00:00,6798,46569.1,48700,45010,48053.8,3999.25010326,188569029.48088798,2021-02-23 09:00:00,1116,47710,50068.4,46125.3,49409.3,839735,8397.35,48534.333333333336,2021-02-23 09:00:00,585.0411885848779,585.0411885848779
2021-02-23 10:00:00,6797,48063.3,48950,46543.6,47529.9,3982.50149215,189736182.7397974,2021-02-23 10:00:00,1115,49399.7,50315.1,47855.1,48836.8,326470,3264.7,49002.333333333336,2021-02-23 10:00:00,607.1252022951303,607.1252022951303
2021-02-23 11:00:00,6796,47530.9,48266.8,44890.9,46376.9,4262.81712914,198961153.89526632,2021-02-23 11:00:00,1114,48842.1,49599.8,46042.7,47720.7,510751,5107.51,47787.73333333334,2021-02-23 11:00:00,599.3952324896999,599.3952324896999
2021-02-23 12:00:00,6795,46377,49440,45770.5,48691.5,3214.26584354,152858094.2702447,2021-02-23 12:00:00,1113,47706.2,50768.9,47016,50000.6,576431,5764.31,49261.833333333336,2021-02-23 12:00:00,582.5165562913908,582.5165562913908
2021-02-23 13:00:00,6794,48687.8,49555,48030.9,48745.6,1536.68267032,74931548.37914395,2021-02-23 13:00:00,1112,50002.6,50845.1,49280.2,49997.4,264620,2646.2,50040.899999999994,2021-02-23 13:00:00,616.6293788637033,616.6293788637033
2021-02-23 14:00:00,6793,48745.5,49126.9,45875.8,46980.8,1485.06568789,70240250.59381802,2021-02-23 14:00:00,1111,50010.6,50396.7,46895.7,48067.5,304300,3043,48453.299999999996,2021-02-23 14:00:00,617.5842779331665,617.5842779331665
2021-02-23 15:00:00,6792,46980.8,49334.3,46666,48618.8,1990.55229856,95954299.76006272,2021-02-23 15:00:00,1110,48081.7,50658,47784,49797.7,269965,2699.65,49413.23333333334,2021-02-23 15:00:00,591.7078916372203,591.7078916372203
2021-02-23 16:00:00,6791,48618.8,49270.2,47229.2,47361,1425.74235984,68608283.37200403,2021-02-23 16:00:00,1109,49796.3,50473.4,48344.7,48508,218082,2180.82,49108.700000000004,2021-02-23 16:00:00,615.9299072301576,615.9299072301576
2021-02-23 17:00:00,6790,47359.7,48176.9,46876.7,47161.9,811.98002085,38532741.29976724,2021-02-23 17:00:00,1108,48505.4,49339.9,47950,48224.1,156142,1561.42,48504.666666666664,2021-02-23 17:00:00,597.4918998527246,597.4918998527246
2021-02-23 18:00:00,6789,47152.7,47773,46501.1,46869.9,896.91936261,42258563.51011119,2021-02-23 18:00:00,1107,48195.4,48894,47534.3,47952.2,150029,1500.29,48126.833333333336,2021-02-23 18:00:00,594.5455884519075,594.5455884519075
2021-02-23 19:00:00,6788,46865.4,47267,45500.1,45527.8,1050.91974152,48628809.53785702,2021-02-23 19:00:00,1106,47922.1,48309.1,46438.2,46545.9,182662,1826.62,47097.73333333333,2021-02-23 19:00:00,590.4154390100177,590.4154390100177
2021-02-23 20:00:00,6787,45528.9,47836.6,45223,47833.5,1070.18892454,49926215.46254714,2021-02-23 20:00:00,1105,46546,48888,46212.4,48888,184669,1846.69,47996.13333333333,2021-02-23 20:00:00,570.8251068218653,570.8251068218653
2021-02-23 21:00:00,6786,47835.9,48461.4,47423,47946.8,837.6447542,40258879.82240585,2021-02-23 21:00:00,1104,48918.4,49530.7,48483.5,49031.1,166012,1660.12,49015.1,2021-02-23 21:00:00,604.9204244031831,604.9204244031831
2021-02-23 22:00:00,6785,47940.1,48722.6,47782.4,48593.2,370.02965637,17865825.29618112,2021-02-23 22:00:00,1103,49032.4,49882.9,48865.7,49703.4,90727,907.27,49484,2021-02-23 22:00:00,606.560058953574,606.560058953574
2021-02-23 23:00:00,6784,48610.5,48919.9,48156.2,48886.3,445.62649863,21617258.08935828,2021-02-23 23:00:00,1102,49726.5,50042,49246.1,50012.6,79423,794.23,49766.9,2021-02-23 23:00:00,616.5462853773585,616.5462853773585
2021-02-24 00:00:00,6783,48886.4,49097.2,47001.1,48451.2,963.53601329,46133833.01903786,2021-02-24 00:00:00,1101,49994.3,50244.5,48064.8,49684.6,190175,1901.75,49331.299999999996,2021-02-24 00:00:00,620.719445673006,620.719445673006
2021-02-24 01:00:00,6782,48451.9,50221.9,48437.6,50196.5,753.86219983,37158479.80481571,2021-02-24 01:00:00,1100,49665.4,51442.4,49641.6,51373.4,166186,1661.86,50819.13333333333,2021-02-24 01:00:00,614.4190504276025,614.4190504276025
2021-02-24 02:00:00,6781,50192.1,50540.7,49798,50150.1,669.37347778,33596469.99652894,2021-02-24 02:00:00,1099,51397.6,51702,50943.5,51223.7,131510,1315.1,51289.73333333334,2021-02-24 02:00:00,640.1872880106179,640.1872880106179
2021-02-24 03:00:00,6780,50150.1,50956.2,50031.7,50865.4,392.00708366,19800603.63072221,2021-02-24 03:00:00,1098,51201.3,51981,51088.9,51869.5,70860,708.6,51646.46666666667,2021-02-24 03:00:00,639.6769911504425,639.6769911504425
2021-02-24 04:00:00,6779,50865.2,51349.9,50330.6,50606.2,620.00557044,31543034.30877142,2021-02-24 04:00:00,1097,51869.6,52277.6,51217.8,51455.3,130352,1303.52,51650.23333333334,2021-02-24 04:00:00,650.3348576486208,650.3348576486208
2021-02-24 05:00:00,6778,50612.7,51020,50000.8,50216.6,514.37304005,25965588.59583252,2021-02-24 05:00:00,1096,51460,51893.3,50820.5,51088,95261,952.61,51267.26666666666,2021-02-24 05:00:00,646.7202714665093,646.7202714665093
2021-02-24 06:00:00,6777,50234.2,50683.4,49452,50098,715.45513549,35760439.91681518,2021-02-24 06:00:00,1095,51093,51566.2,50333,51023.1,151741,1517.41,50974.1,2021-02-24 06:00:00,641.2453888151099,641.2453888151099
2021-02-24 07:00:00,6776,50101,50366.1,49531,50084.4,473.33873826,23642182.07404019,2021-02-24 07:00:00,1094,51011.7,51283.8,50351,50992.4,93424,934.24,50875.73333333334,2021-02-24 07:00:00,639.3890200708382,639.3890200708382
2021-02-24 08:00:00,6775,50111.3,50866.1,49800,50637.4,578.70516334,29229910.97921974,2021-02-24 08:00:00,1093,51009.4,51846,50707.2,51537.1,111611,1116.11,51363.43333333333,2021-02-24 08:00:00,639.650184501845,639.650184501845
2021-02-24 09:00:00,6774,50636.4,51351.9,50309.3,50853.1,487.91552871,24812725.1457304,2021-02-24 09:00:00,1092,51563.2,52272.9,51250.1,51792,95939,959.39,51771.666666666664,2021-02-24 09:00:00,647.511071744907,647.511071744907
2021-02-24 10:00:00,6773,50855.9,50902.8,50055,50070.8,1556.24712421,78416891.44985157,2021-02-24 10:00:00,1091,51797.1,51939.2,50957.4,50985.2,98284,982.84,51293.93333333333,2021-02-24 10:00:00,650.8622471578326,650.8622471578326
2021-02-24 11:00:00,6772,50070.9,50881.5,50070.8,50350.9,1992.79502676,100573014.4231997,2021-02-24 11:00:00,1090,50987.5,51842.4,50987.5,51263.2,94686,946.86,51364.36666666666,2021-02-24 11:00:00,639.3812758417012,639.3812758417012
2021-02-24 12:00:00,6771,50350.9,51296.3,50313.1,50721.8,2926.57863924,148621384.7504113,2021-02-24 12:00:00,1089,51266.3,52336.3,51209.1,51721.6,131469,1314.69,51755.666666666664,2021-02-24 12:00:00,643.6257569044454,643.6257569044454
2021-02-24 13:00:00,6770,50724.7,51037.4,49061.2,49473.4,1729.29766264,85952749.42562567,2021-02-24 13:00:00,1088,51720,52025.8,49825.6,50393.4,245465,2454.65,50748.26666666666,2021-02-24 13:00:00,649.2570162481536,649.2570162481536
2021-02-24 14:00:00,6769,49473.2,49758,48754.3,49405.1,2307.65108963,114037859.81891862,2021-02-24 14:00:00,1087,50414.2,50693.7,49650.1,50324.9,138738,1387.38,50222.899999999994,2021-02-24 14:00:00,630.8790072388831,630.8790072388831
2021-02-24 15:00:00,6768,49396.9,49852.4,48435.1,49821,802.50026525,39483254.17316668,2021-02-24 15:00:00,1086,50330.4,50797.8,49302.1,50727.8,138537,1385.37,50275.9,2021-02-24 15:00:00,629.8596335697399,629.8596335697399
2021-02-24 16:00:00,6767,49823.5,50236,49288.9,49305.5,382.35797268,19013948.14017826,2021-02-24 16:00:00,1085,50723.4,51042.7,50163.8,50200.4,90131,901.31,50468.96666666667,2021-02-24 16:00:00,636.2716122358504,636.2716122358504
2021-02-24 17:00:00,6766,49308.1,50058,49308.1,50049.2,277.93656006,13828816.38684082,2021-02-24 17:00:00,1084,50195.4,50999,50195.4,50969.3,47182,471.82,50721.23333333334,2021-02-24 17:00:00,628.7629323086019,628.7629323086019
2021-02-24 18:00:00,6765,50045.7,50057.4,49488.7,49571.4,225.71322262,11227653.87884123,2021-02-24 18:00:00,1083,50978.8,50983.3,50389.6,50492.3,39507,395.07,50621.73333333334,2021-02-24 18:00:00,639.7738359201774,639.7738359201774
2021-02-24 19:00:00,6764,49574.1,49681.5,48822.6,48965.4,243.67297946,11986836.69039441,2021-02-24 19:00:00,1082,50496.9,50585.1,49784.5,49959.2,56411,564.11,50109.6,2021-02-24 19:00:00,632.910999408634,632.910999408634
2021-02-24 20:00:00,6763,48968.8,49256.4,48586.1,49103.2,317.69861064,15536524.21821717,2021-02-24 20:00:00,1081,49964.1,50225,49505.9,50065.7,65527,655.27,49932.19999999999,2021-02-24 20:00:00,624.0692000591454,624.0692000591454
2021-02-24 21:00:00,6762,49100.2,49155.7,48087.2,48723.8,372.82099567,18074356.70025785,2021-02-24 21:00:00,1080,50037.1,50099.3,49018.2,49708.2,70001,700.01,49608.56666666667,2021-02-24 21:00:00,626.1194912747708,626.1194912747708
2021-02-24 22:00:00,6761,48723.8,48941,48011,48808.4,366.43838651,17767130.86301782,2021-02-24 22:00:00,1079,49690.9,49885.1,48935,49728.8,79666,796.66,49516.30000000001,2021-02-24 22:00:00,620.6596657299216,620.6596657299216
2021-02-24 23:00:00,6760,48808.3,49750.8,48741.3,49685.1,361.3464417,17854057.3804456,2021-02-24 23:00:00,1078,49731.4,50700,49644.6,50643.8,84330,843.3,50329.466666666674,2021-02-24 23:00:00,622.0162721893491,622.0162721893491
2021-02-25 00:00:00,6759,49671.4,50857,49528.8,50499.3,628.24276843,31584203.22604039,2021-02-25 00:00:00,1077,50625.7,51826.4,50465,51484.5,90120,901.2,51258.63333333333,2021-02-25 00:00:00,634.8927356117769,634.8927356117769
2021-02-25 01:00:00,6758,50500.9,50878.4,50357.3,50511.4,478.32863908,24232522.25931088,2021-02-25 01:00:00,1076,51471.1,51839.6,51346.7,51484.5,51841,518.41,51556.93333333333,2021-02-25 01:00:00,647.2758212488902,647.2758212488902
2021-02-25 02:00:00,6757,50511.4,50835.8,50422.8,50657,333.76678849,16912457.34040982,2021-02-25 02:00:00,1075,51467.5,51813.1,51378.4,51611.7,43789,437.89,51601.06666666667,2021-02-25 02:00:00,647.5418084948942,647.5418084948942
2021-02-25 03:00:00,6756,50657,50661.1,50006.6,50198.1,480.62018013,24193614.79793531,2021-02-25 03:00:00,1074,51597.3,51607.9,50981,51145.3,48215,482.15,51244.73333333334,2021-02-25 03:00:00,649.8075784487862,649.8075784487862
2021-02-25 04:00:00,6755,50190.1,50355.7,49549.5,49611.4,524.82609097,26236686.15920129,2021-02-25 04:00:00,1073,51123.6,51279.7,50420.1,50481,73620,736.2,50726.93333333333,2021-02-25 04:00:00,643.0066617320504,643.0066617320504
2021-02-25 05:00:00,6754,49611.4,50463.1,49520,50385.3,514.39257105,25677532.28961292,2021-02-25 05:00:00,1072,50493,51365.8,50382.7,51335.1,69155,691.55,51027.86666666667,2021-02-25 05:00:00,634.5484157536274,634.5484157536274
2021-02-25 06:00:00,6753,50385.4,50567.8,50214.8,50445.9,396.14465261,19959312.28091079,2021-02-25 06:00:00,1071,51324,51493.9,51113.8,51376.5,37948,379.48,51328.06666666667,2021-02-25 06:00:00,646.1187620316896,646.1187620316896
2021-02-25 07:00:00,6752,50448.1,50550,50104.4,50393.7,319.87369379,16126009.94543603,2021-02-25 07:00:00,1070,51382.6,51566,51033.6,51357.2,58215,582.15,51318.93333333333,2021-02-25 07:00:00,647.1578791469194,647.1578791469194
2021-02-25 08:00:00,6751,50390.5,50499.4,49547.5,49693.9,397.92315186,19910494.64225399,2021-02-25 08:00:00,1069,51353.5,51486,50427.6,50564.1,70757,707.57,50825.9,2021-02-25 08:00:00,646.4153458746853,646.4153458746853
2021-02-25 09:00:00,6750,49696.5,49841.6,48562,48976.7,920.40141346,45223239.43996675,2021-02-25 09:00:00,1068,50579.9,50729.7,49320.3,49713.7,141570,1415.7,49921.23333333334,2021-02-25 09:00:00,636.2444444444445,636.2444444444445
2021-02-25 10:00:00,6749,48976.7,49728.7,48810.6,49554.9,418.66771103,20636056.38110822,2021-02-25 10:00:00,1067,49729.3,50520,49532.1,50379.1,66407,664.07,50143.73333333334,2021-02-25 10:00:00,625.6882501111276,625.6882501111276
2021-02-25 11:00:00,6748,49555,50414.9,49555,50297.2,481.57325355,24024089.35721316,2021-02-25 11:00:00,1066,50379.4,51369.8,50379.4,51208.7,82290,822.9,50985.966666666674,2021-02-25 11:00:00,634.3657379964434,634.3657379964434
2021-02-25 12:00:00,6747,50311.7,51480,50075.7,51473.8,763.02064277,38707953.33371031,2021-02-25 12:00:00,1065,51207.5,52586,51024.6,52586,154570,1545.7,52065.53333333333,2021-02-25 12:00:00,645.6899362679709,645.6899362679709
2021-02-25 13:00:00,6746,51473.7,52000,51065.7,51364.6,938.29838083,48353102.66236511,2021-02-25 13:00:00,1064,52572.7,53127.2,52113.3,52418.1,167745,1677.45,52552.86666666667,2021-02-25 13:00:00,663.0254965905722,663.0254965905722
2021-02-25 14:00:00,6745,51355.4,51528,50588.3,50820.5,754.49313834,38501708.48003829,2021-02-25 14:00:00,1063,52415.5,52657.9,51600,51833.1,106691,1066.91,52030.333333333336,2021-02-25 14:00:00,661.3847294292069,661.3847294292069
2021-02-25 15:00:00,6744,50820.4,51371.8,50485.6,50839.1,532.57183227,27126596.74519393,2021-02-25 15:00:00,1062,51776.4,52435.1,51406.1,51801.1,92676,926.76,51880.76666666666,2021-02-25 15:00:00,653.5646500593119,653.5646500593119
2021-02-25 16:00:00,6743,50839.2,51350,50564.8,50634.2,430.51670722,21924513.85631212,2021-02-25 16:00:00,1061,51795.5,52395.2,51478.9,51634.3,96938,969.38,51836.13333333334,2021-02-25 16:00:00,653.9552128132879,653.9552128132879
2021-02-25 17:00:00,6742,50634.1,50655.1,49307.2,49518.1,908.64872867,45408223.83896685,2021-02-25 17:00:00,1060,51600.4,51676,50203,50396.8,155651,1556.51,50758.6,2021-02-25 17:00:00,651.0249184218333,651.0249184218333
2021-02-25 18:00:00,6741,49527.3,50070.9,49226.4,49557,438.04886693,21754920.9593255,2021-02-25 18:00:00,1059,50397.1,50958.2,50011.2,50389.3,94494,944.94,50452.9,2021-02-25 18:00:00,634.7174009790833,634.7174009790833
2021-02-25 19:00:00,6740,49547.5,49990.3,49264.8,49449,295.16040804,14646722.57111223,2021-02-25 19:00:00,1058,50386.7,50866.4,50088.3,50199.3,73233,732.33,50384.666666666664,2021-02-25 19:00:00,635.1261127596439,635.1261127596439
2021-02-25 20:00:00,6739,49432.4,49540.6,48500,49143.8,593.36213427,29031770.13770268,2021-02-25 20:00:00,1057,50207.8,50407.1,49276.1,49949.7,136358,1363.58,49877.63333333333,2021-02-25 20:00:00,633.5272295592819,633.5272295592819
2021-02-25 21:00:00,6738,49141.2,49299.9,48065.1,48090.2,597.71616138,29098225.70563489,2021-02-25 21:00:00,1056,49939,50126.5,48745.4,48775.4,106462,1064.62,49215.76666666666,2021-02-25 21:00:00,629.3143365983971,629.3143365983971
2021-02-25 22:00:00,6737,48095.3,48849.9,47500,48229.2,636.98102361,30647889.43070692,2021-02-25 22:00:00,1055,48775.3,49562.1,48153.3,48916,181524,1815.24,48877.13333333333,2021-02-25 22:00:00,613.8978773934986,613.8978773934986
2021-02-25 23:00:00,6736,48234.8,48456.8,46680,47099.1,1007.17167186,47863690.86252782,2021-02-25 23:00:00,1054,48905.5,49193.1,47386.9,47816.1,192325,1923.25,48132.03333333333,2021-02-25 23:00:00,616.0748218527316,616.0748218527316
2021-02-26 00:00:00,6735,47089.2,47610.2,45990.2,46803.4,1606.65584649,74922561.79830888,2021-02-26 00:00:00,1053,47777.4,48355.2,46670.6,47542.2,266610,2666.1,47522.666666666664,2021-02-26 00:00:00,599.1714922048997,599.1714922048997
